isin,stock_x,indicator_code,indicator_name,period,value
IT0005394413,Doxee,income_02,Basic EPS,2021-12-31,0.22734
IT0005394413,Doxee,income_03,Total Revenue,2021-12-31,21480001
IT0005394413,Doxee,income_04,Cost Of Revenue,2021-12-31,15594864
IT0005394413,Doxee,income_05,Operating Revenue,2021-12-31,21480001
IT0005394413,Doxee,income_06,Net Income,2021-12-31,1794570
IT0005394413,Doxee,income_07,EBIT,2021-12-31,2176717
IT0005394413,Doxee,income_08,EBITDA,2021-12-31,5723235
IT0005394413,Doxee,income_09,Normalized EBITDA,2021-12-31,5785031
IT0005411209,Gvs,balances_01,Current Liabilities,2021-12-31,111586000
IT0005411209,Gvs,balances_02,Total Assets,2021-12-31,608565000
IT0005411209,Gvs,balances_03,Total Non Current Assets,2021-12-31,318728000
IT0005411209,Gvs,balances_04,Investmentin Financial Assets,2021-12-31,15000
IT0005411209,Gvs,balances_05,Other Intangible Assets,2021-12-31,129365000
IT0005411209,Gvs,balances_06,Goodwill,2021-12-31,98379000
IT0005411209,Gvs,balances_07,Current Assets,2021-12-31,289837000
IT0005411209,Gvs,balances_08,Inventory,2021-12-31,72353000
IT0005411209,Gvs,balances_09,Accounts Receivable,2021-12-31,52975000
IT0005411209,Gvs,balances_10,Cash And Cash Equivalents,2021-12-31,136893000
IT0005411209,Gvs,balances_11,Total Capitalization,2021-12-31,475471000
IT0005411209,Gvs,income_01,Diluted EPS,2021-12-31,0.386907
IT0005411209,Gvs,income_02,Basic EPS,2021-12-31,0.386907
IT0005411209,Gvs,income_03,Total Revenue,2021-12-31,339725000
IT0005411209,Gvs,income_04,Cost Of Revenue,2021-12-31,132756000
IT0005411209,Gvs,income_05,Operating Revenue,2021-12-31,339725000
IT0005411209,Gvs,income_06,Net Income,2021-12-31,67590000
IT0005411209,Gvs,income_07,EBIT,2021-12-31,92643000
IT0005411209,Gvs,income_08,EBITDA,2021-12-31,116171000
IT0005411209,Gvs,income_09,Normalized EBITDA,2021-12-31,114768000
IT0005433740,Relatech,balances_01,Current Liabilities,2021-12-31,11215571
IT0005433740,Relatech,balances_02,Total Assets,2021-12-31,47995465
IT0005433740,Relatech,balances_03,Total Non Current Assets,2021-12-31,23642272
IT0005433740,Relatech,balances_04,Investmentin Financial Assets,2021-12-31,2092978
IT0005433740,Relatech,balances_05,Other Intangible Assets,2021-12-31,9376140
IT0005433740,Relatech,balances_06,Goodwill,2021-12-31,8238084
IT0005433740,Relatech,balances_07,Current Assets,2021-12-31,24353194
IT0005433740,Relatech,balances_08,Inventory,2021-12-31,665759
IT0005433740,Relatech,balances_09,Accounts Receivable,2021-12-31,9141947
IT0005433740,Relatech,balances_10,Cash And Cash Equivalents,2021-12-31,11012119
IT0005433740,Relatech,balances_11,Total Capitalization,2021-12-31,23128152
IT0005433740,Relatech,income_01,Diluted EPS,2021-12-31,0.089988
IT0005433740,Relatech,income_02,Basic EPS,2021-12-31,0.109985
IT0005433740,Relatech,income_03,Total Revenue,2021-12-31,28951987
IT0005433740,Relatech,income_04,Cost Of Revenue,2021-12-31,9514138
IT0005433740,Relatech,income_05,Operating Revenue,2021-12-31,28951987
IT0005433740,Relatech,income_06,Net Income,2021-12-31,3647392
IT0005433740,Relatech,income_07,EBIT,2021-12-31,3249029
IT0005433740,Relatech,income_08,EBITDA,2021-12-31,6209509
IT0005433740,Relatech,income_09,Normalized EBITDA,2021-12-31,6209509
IT0005440893,Wiit,balances_01,Current Liabilities,2021-12-31,43890216
IT0005440893,Wiit,balances_02,Total Assets,2021-12-31,285563035
IT0005440893,Wiit,balances_03,Total Non Current Assets,2021-12-31,206532732
IT0005440893,Wiit,balances_04,Investmentin Financial Assets,2021-12-31,4447
IT0005440893,Wiit,balances_05,Other Intangible Assets,2021-12-31,52386478
IT0005440893,Wiit,balances_06,Goodwill,2021-12-31,101862753
IT0005440893,Wiit,balances_07,Current Assets,2021-12-31,79030303
IT0005440893,Wiit,balances_08,Inventory,2021-12-31,200656
IT0005440893,Wiit,balances_09,Accounts Receivable,2021-12-31,14341933
IT0005440893,Wiit,balances_10,Cash And Cash Equivalents,2021-12-31,37445042
IT0005440893,Wiit,balances_11,Total Capitalization,2021-12-31,214215524
IT0005440893,Wiit,income_01,Diluted EPS,2021-12-31,-0.04
IT0005440893,Wiit,income_02,Basic EPS,2021-12-31,-0.04
IT0005440893,Wiit,income_03,Total Revenue,2021-12-31,77120002
IT0005440893,Wiit,income_04,Cost Of Revenue,2021-12-31,51879642
IT0005440893,Wiit,income_05,Operating Revenue,2021-12-31,77120002
IT0005440893,Wiit,income_06,Net Income,2021-12-31,-981315
IT0005440893,Wiit,income_07,EBIT,2021-12-31,4662205
IT0005440893,Wiit,income_08,EBITDA,2021-12-31,22839554
IT0005440893,Wiit,income_09,Normalized EBITDA,2021-12-31,22839554
IT0005455875,Intercos,balances_01,Current Liabilities,2021-12-31,42290866
IT0005455875,Intercos,balances_02,Total Assets,2021-12-31,473823416
IT0005455875,Intercos,balances_03,Total Non Current Assets,2021-12-31,319446635
IT0005455875,Intercos,balances_05,Other Intangible Assets,2021-12-31,34598000
IT0005455875,Intercos,balances_06,Goodwill,2021-12-31,33653547
IT0005455875,Intercos,balances_07,Current Assets,2021-12-31,154376781
IT0005455875,Intercos,balances_08,Inventory,2021-12-31,
IT0005455875,Intercos,balances_09,Accounts Receivable,2021-12-31,34131327
IT0005455875,Intercos,balances_10,Cash And Cash Equivalents,2021-12-31,71568559
IT0005455875,Intercos,balances_11,Total Capitalization,2021-12-31,427893728
IT0005455875,Intercos,income_01,Diluted EPS,2021-12-31,0.20497
IT0005455875,Intercos,income_02,Basic EPS,2021-12-31,0.20497
IT0005455875,Intercos,income_03,Total Revenue,2021-12-31,43197002
IT0005455875,Intercos,income_04,Cost Of Revenue,2021-12-31,-4841823
IT0005455875,Intercos,income_05,Operating Revenue,2021-12-31,43197002
IT0005455875,Intercos,income_06,Net Income,2021-12-31,19624260
IT0005455875,Intercos,income_07,EBIT,2021-12-31,18665066
IT0005455875,Intercos,income_08,EBITDA,2021-12-31,27628066
IT0005455875,Intercos,income_09,Normalized EBITDA,2021-12-31,38615066
IT0005461329,Defence Tech Holding,balances_01,Current Liabilities,2021-12-31,9941713
IT0005461329,Defence Tech Holding,balances_02,Total Assets,2021-12-31,50349748
IT0005461329,Defence Tech Holding,balances_03,Total Non Current Assets,2021-12-31,12556676
IT0005461329,Defence Tech Holding,balances_04,Investmentin Financial Assets,2021-12-31,13138
IT0005461329,Defence Tech Holding,balances_05,Other Intangible Assets,2021-12-31,11992895
IT0005461329,Defence Tech Holding,balances_07,Current Assets,2021-12-31,37793072
IT0005461329,Defence Tech Holding,balances_08,Inventory,2021-12-31,777530
IT0005461329,Defence Tech Holding,balances_09,Accounts Receivable,2021-12-31,9882575
IT0005461329,Defence Tech Holding,balances_10,Cash And Cash Equivalents,2021-12-31,23644246
IT0005461329,Defence Tech Holding,balances_11,Total Capitalization,2021-12-31,39403904
IT0005461329,Defence Tech Holding,income_01,Diluted EPS,2021-12-31,0.146463
IT0005461329,Defence Tech Holding,income_02,Basic EPS,2021-12-31,0.146463
IT0005461329,Defence Tech Holding,income_03,Total Revenue,2021-12-31,17311492
IT0005461329,Defence Tech Holding,income_04,Cost Of Revenue,2021-12-31,10357309
IT0005461329,Defence Tech Holding,income_05,Operating Revenue,2021-12-31,17311492
IT0005461329,Defence Tech Holding,income_06,Net Income,2021-12-31,3741096
IT0005461329,Defence Tech Holding,income_07,EBIT,2021-12-31,5271101
IT0005461329,Defence Tech Holding,income_08,EBITDA,2021-12-31,6281990
IT0005461329,Defence Tech Holding,income_09,Normalized EBITDA,2021-12-31,6869483
IT0005466195,Star7,balances_01,Current Liabilities,2021-12-31,30294103
IT0005466195,Star7,balances_02,Total Assets,2021-12-31,104172850
IT0005466195,Star7,balances_03,Total Non Current Assets,2021-12-31,47814978
IT0005466195,Star7,balances_04,Investmentin Financial Assets,2021-12-31,0
IT0005466195,Star7,balances_05,Other Intangible Assets,2021-12-31,5551833
IT0005466195,Star7,balances_06,Goodwill,2021-12-31,35533588
IT0005466195,Star7,balances_07,Current Assets,2021-12-31,56357872
IT0005466195,Star7,balances_08,Inventory,2021-12-31,1409633
IT0005466195,Star7,balances_09,Accounts Receivable,2021-12-31,23599347
IT0005466195,Star7,balances_10,Cash And Cash Equivalents,2021-12-31,23485538
IT0005466195,Star7,balances_11,Total Capitalization,2021-12-31,67322180
IT0005466195,Star7,income_01,Diluted EPS,2021-12-31,0.28538
IT0005466195,Star7,income_02,Basic EPS,2021-12-31,0.28538
IT0005466195,Star7,income_03,Total Revenue,2021-12-31,58992426
IT0005466195,Star7,income_04,Cost Of Revenue,2021-12-31,27591725
IT0005466195,Star7,income_05,Operating Revenue,2021-12-31,58992426
IT0005466195,Star7,income_06,Net Income,2021-12-31,2183084
IT0005466195,Star7,income_07,EBIT,2021-12-31,4035413
IT0005466195,Star7,income_08,EBITDA,2021-12-31,8244682
IT0005466195,Star7,income_09,Normalized EBITDA,2021-12-31,8259749
IT0005495657,Saipem,balances_01,Current Liabilities,2021-12-31,6844000000
IT0005495657,Saipem,balances_02,Total Assets,2021-12-31,11542000000
IT0005495657,Saipem,balances_03,Total Non Current Assets,2021-12-31,4723000000
IT0005495657,Saipem,balances_04,Investmentin Financial Assets,2021-12-31,61000000
IT0005495657,Saipem,balances_05,Other Intangible Assets,2021-12-31,32000000
IT0005495657,Saipem,balances_06,Goodwill,2021-12-31,667000000
IT0005495657,Saipem,balances_07,Current Assets,2021-12-31,6819000000
IT0005495657,Saipem,balances_08,Inventory,2021-12-31,258000000
IT0005495657,Saipem,balances_09,Accounts Receivable,2021-12-31,1837000000
IT0005495657,Saipem,balances_10,Cash And Cash Equivalents,2021-12-31,1495000000
IT0005495657,Saipem,balances_11,Total Capitalization,2021-12-31,2758000000
IT0005495657,Saipem,income_01,Diluted EPS,2021-12-31,-2.62
IT0005495657,Saipem,income_02,Basic EPS,2021-12-31,-2.62
IT0005495657,Saipem,income_03,Total Revenue,2021-12-31,6528000000
IT0005495657,Saipem,income_04,Cost Of Revenue,2021-12-31,7064000000
IT0005495657,Saipem,income_05,Operating Revenue,2021-12-31,6528000000
IT0005495657,Saipem,income_06,Net Income,2021-12-31,-2467000000
IT0005495657,Saipem,income_07,EBIT,2021-12-31,-2229000000
IT0005495657,Saipem,income_08,EBITDA,2021-12-31,-1829000000
IT0005495657,Saipem,income_09,Normalized EBITDA,2021-12-31,-1585000000
IT0005496473,Tessellis,balances_01,Current Liabilities,2021-12-31,116355000
IT0005496473,Tessellis,balances_02,Total Assets,2021-12-31,143236000
IT0005496473,Tessellis,balances_03,Total Non Current Assets,2021-12-31,106769000
IT0005496473,Tessellis,balances_04,Investmentin Financial Assets,2021-12-31,8000
IT0005496473,Tessellis,balances_05,Other Intangible Assets,2021-12-31,58822000
IT0005496473,Tessellis,balances_06,Goodwill,2021-12-31,
IT0005496473,Tessellis,balances_07,Current Assets,2021-12-31,36556000
IT0005496473,Tessellis,balances_08,Inventory,2021-12-31,197000
IT0005496473,Tessellis,balances_09,Accounts Receivable,2021-12-31,8788000
IT0005496473,Tessellis,balances_10,Cash And Cash Equivalents,2021-12-31,11614000
IT0005496473,Tessellis,balances_11,Total Capitalization,2021-12-31,-11431000
IT0005496473,Tessellis,income_01,Diluted EPS,2021-12-31,-0.4
IT0005496473,Tessellis,income_02,Basic EPS,2021-12-31,-0.4
IT0005496473,Tessellis,income_03,Total Revenue,2021-12-31,144159000
IT0005496473,Tessellis,income_04,Cost Of Revenue,2021-12-31,105178000
IT0005496473,Tessellis,income_05,Operating Revenue,2021-12-31,144159000
IT0005496473,Tessellis,income_06,Net Income,2021-12-31,-20617000
IT0005496473,Tessellis,income_07,EBIT,2021-12-31,-16187000
IT0005496473,Tessellis,income_08,EBITDA,2021-12-31,26856000
IT0005496473,Tessellis,income_09,Normalized EBITDA,2021-12-31,27462000
IT0005508921,Banca Monte Paschi Siena,balances_02,Total Assets,2021-12-31,137868562000
IT0005508921,Banca Monte Paschi Siena,balances_04,Investmentin Financial Assets,2021-12-31,25153141000
IT0005508921,Banca Monte Paschi Siena,balances_05,Other Intangible Assets,2021-12-31,177329000
IT0005508921,Banca Monte Paschi Siena,balances_06,Goodwill,2021-12-31,7900000
IT0005508921,Banca Monte Paschi Siena,balances_10,Cash And Cash Equivalents,2021-12-31,23046584000
IT0005508921,Banca Monte Paschi Siena,balances_11,Total Capitalization,2021-12-31,18684125000
IT0005508921,Banca Monte Paschi Siena,income_01,Diluted EPS,2021-12-31,6.540531
IT0005508921,Banca Monte Paschi Siena,income_02,Basic EPS,2021-12-31,6.540531
IT0005508921,Banca Monte Paschi Siena,income_03,Total Revenue,2021-12-31,3183800000
IT0005508921,Banca Monte Paschi Siena,income_05,Operating Revenue,2021-12-31,3183800000
IT0005508921,Banca Monte Paschi Siena,income_06,Net Income,2021-12-31,309507000
